ABC_Publication,Edition,State,District,Year,Half,Language,Frequency,Avg Circulation,Gram State,Gram District
Vanitha,Kottayam edition,BR,Begusarai,2014,H2,Hindi,Monthly,720.0,BIHAR,BEGUSARAI
Vanitha,Kottayam edition,BR,Begusarai,2015,H1,Hindi,Monthly,700.0,BIHAR,BEGUSARAI
Vanitha,Kottayam edition,BR,Bhagalur,2013,H1,Hindi,Monthly,1091.0,BIHAR,BHAGALUR
Vanitha,Kottayam edition,BR,Bhagalur,2013,H2,Hindi,Monthly,1191.0,BIHAR,BHAGALUR
Vanitha,Kottayam edition,BR,Bhagalur,2014,H1,Hindi,Monthly,515.0,BIHAR,BHAGALUR
Vanitha,Kottayam edition,BR,Bhagalur,2014,H2,Hindi,Monthly,340.0,BIHAR,BHAGALUR
Vanitha,Kottayam edition,BR,Bhagalur,2015,H1,Hindi,Monthly,300.0,BIHAR,BHAGALUR
Vanitha,Kottayam edition,BR,Bhojpur,2013,H1,Hindi,Monthly,2551.0,BIHAR,BHOJPUR
Vanitha,Kottayam edition,BR,Bhojpur,2013,H2,Hindi,Monthly,1400.0,BIHAR,BHOJPUR
Vanitha,Kottayam edition,BR,Bhojpur,2014,H1,Hindi,Monthly,970.0,BIHAR,BHOJPUR
Vanitha,Kottayam edition,BR,Bhojpur,2014,H2,Hindi,Monthly,940.0,BIHAR,BHOJPUR
Vanitha,Kottayam edition,BR,Bhojpur,2015,H1,Hindi,Monthly,1000.0,BIHAR,BHOJPUR
Vanitha,Kottayam edition,BR,Buxar,2013,H2,Hindi,Monthly,200.0,BIHAR,BUXAR
Vanitha,Kottayam edition,BR,Buxar,2014,H1,Hindi,Monthly,1000.0,BIHAR,BUXAR
Vanitha,Kottayam edition,BR,Buxar,2014,H2,Hindi,Monthly,1000.0,BIHAR,BUXAR
Vanitha,Kottayam edition,BR,Dharbhanga,2013,H1,Hindi,Monthly,900.0,BIHAR,DHARBHANGA
Vanitha,Kottayam edition,BR,Dharbhanga,2013,H2,Hindi,Monthly,710.0,BIHAR,DHARBHANGA
Vanitha,Kottayam edition,BR,Dharbhanga,2014,H1,Hindi,Monthly,870.0,BIHAR,DHARBHANGA
Vanitha,Kottayam edition,BR,Dharbhanga,2014,H2,Hindi,Monthly,870.0,BIHAR,DHARBHANGA
Vanitha,Kottayam edition,BR,Dharbhanga,2015,H1,Hindi,Monthly,850.0,BIHAR,DHARBHANGA
Vanitha,Kottayam edition,BR,Gaya,2013,H1,Hindi,Monthly,500.0,BIHAR,GAYA
Vanitha,Kottayam edition,BR,Gaya,2013,H2,Hindi,Monthly,600.0,BIHAR,GAYA
Vanitha,Kottayam edition,BR,Gaya,2014,H1,Hindi,Monthly,711.0,BIHAR,GAYA
Vanitha,Kottayam edition,BR,Gaya,2014,H2,Hindi,Monthly,600.0,BIHAR,GAYA
Vanitha,Kottayam edition,BR,Gaya,2015,H1,Hindi,Monthly,400.0,BIHAR,GAYA
Vanitha,Kottayam edition,BR,Gopalganj,2014,H1,Hindi,Monthly,120.0,BIHAR,GOPALGANJ
Vanitha,Kottayam edition,BR,Jamui,2014,H1,Hindi,Monthly,100.0,BIHAR,JAMUI
Vanitha,Kottayam edition,BR,Katihar,2013,H1,Hindi,Monthly,300.0,BIHAR,KATIHAR
Vanitha,Kottayam edition,BR,Katihar,2013,H2,Hindi,Monthly,300.0,BIHAR,KATIHAR
Vanitha,Kottayam edition,BR,Katihar,2014,H1,Hindi,Monthly,335.0,BIHAR,KATIHAR
Vanitha,Kottayam edition,BR,Katihar,2014,H2,Hindi,Monthly,375.0,BIHAR,KATIHAR
Vanitha,Kottayam edition,BR,Katihar,2015,H1,Hindi,Monthly,360.0,BIHAR,KATIHAR
Vanitha,Kottayam edition,BR,Khagaria,2015,H1,Hindi,Monthly,680.0,BIHAR,KHAGARIA
Vanitha,Kottayam edition,BR,Madhubani,2014,H1,Hindi,Monthly,100.0,BIHAR,MADHUBANI
Vanitha,Kottayam edition,BR,Munger,2013,H1,Hindi,Monthly,500.0,BIHAR,MUNGER
Vanitha,Kottayam edition,BR,Munger,2013,H2,Hindi,Monthly,540.0,BIHAR,MUNGER
Vanitha,Kottayam edition,BR,Munger,2014,H1,Hindi,Monthly,450.0,BIHAR,MUNGER
Vanitha,Kottayam edition,BR,Munger,2014,H2,Hindi,Monthly,450.0,BIHAR,MUNGER
Vanitha,Kottayam edition,BR,Munger,2015,H1,Hindi,Monthly,400.0,BIHAR,MUNGER
Vanitha,Kottayam edition,BR,Muzaffarpur,2013,H1,Hindi,Monthly,1200.0,BIHAR,MUZAFFARPUR
Vanitha,Kottayam edition,BR,Muzaffarpur,2013,H2,Hindi,Monthly,1200.0,BIHAR,MUZAFFARPUR
Vanitha,Kottayam edition,BR,Muzaffarpur,2014,H1,Hindi,Monthly,1050.0,BIHAR,MUZAFFARPUR
Vanitha,Kottayam edition,BR,Muzaffarpur,2014,H2,Hindi,Monthly,1050.0,BIHAR,MUZAFFARPUR
Vanitha,Kottayam edition,BR,Muzaffarpur,2015,H1,Hindi,Monthly,900.0,BIHAR,MUZAFFARPUR
Vanitha,Kottayam edition,BR,Other Districts,2013,H1,Hindi,Monthly,100.0,BIHAR,PATNA
Vanitha,Kottayam edition,BR,Other Districts,2013,H2,Hindi,Monthly,537.0,BIHAR,PATNA
Vanitha,Kottayam edition,BR,Other Districts,2014,H1,Hindi,Monthly,107.0,BIHAR,PATNA
Vanitha,Kottayam edition,BR,Other Districts,2014,H2,Hindi,Monthly,1499.0,BIHAR,PATNA
Vanitha,Kottayam edition,BR,Other Districts,2015,H1,Hindi,Monthly,149.0,BIHAR,PATNA
Vanitha,Kottayam edition,BR,Paschim Champaran,2013,H1,Hindi,Monthly,300.0,BIHAR,PASCHIM CHAMPARAN
Vanitha,Kottayam edition,BR,Paschim Champaran,2013,H2,Hindi,Monthly,320.0,BIHAR,PASCHIM CHAMPARAN
Vanitha,Kottayam edition,BR,Paschim Champaran,2014,H1,Hindi,Monthly,310.0,BIHAR,PASCHIM CHAMPARAN
Vanitha,Kottayam edition,BR,Paschim Champaran,2014,H2,Hindi,Monthly,260.0,BIHAR,PASCHIM CHAMPARAN
Vanitha,Kottayam edition,BR,Paschim Champaran,2015,H1,Hindi,Monthly,260.0,BIHAR,PASCHIM CHAMPARAN
Vanitha,Kottayam edition,BR,Patna,2013,H1,Hindi,Monthly,7825.0,BIHAR,PATNA
Vanitha,Kottayam edition,BR,Patna,2013,H2,Hindi,Monthly,7245.0,BIHAR,PATNA
Vanitha,Kottayam edition,BR,Patna,2014,H1,Hindi,Monthly,6930.0,BIHAR,PATNA
Vanitha,Kottayam edition,BR,Patna,2014,H2,Hindi,Monthly,6850.0,BIHAR,PATNA
Vanitha,Kottayam edition,BR,Patna,2015,H1,Hindi,Monthly,6810.0,BIHAR,PATNA
Vanitha,Kottayam edition,BR,Purba Champaran,2013,H1,Hindi,Monthly,400.0,BIHAR,PURBA CHAMPARAN
Vanitha,Kottayam edition,BR,Purba Champaran,2013,H2,Hindi,Monthly,350.0,BIHAR,PURBA CHAMPARAN
Vanitha,Kottayam edition,BR,Purba Champaran,2014,H1,Hindi,Monthly,400.0,BIHAR,PURBA CHAMPARAN
Vanitha,Kottayam edition,BR,Purba Champaran,2014,H2,Hindi,Monthly,350.0,BIHAR,PURBA CHAMPARAN
Vanitha,Kottayam edition,BR,Purba Champaran,2015,H1,Hindi,Monthly,590.0,BIHAR,PURBA CHAMPARAN
Vanitha,Kottayam edition,BR,Purnia,2013,H1,Hindi,Monthly,400.0,BIHAR,PURNIA
Vanitha,Kottayam edition,BR,Purnia,2013,H2,Hindi,Monthly,400.0,BIHAR,PURNIA
Vanitha,Kottayam edition,BR,Purnia,2014,H1,Hindi,Monthly,320.0,BIHAR,PURNIA
Vanitha,Kottayam edition,BR,Purnia,2014,H2,Hindi,Monthly,350.0,BIHAR,PURNIA
Vanitha,Kottayam edition,BR,Purnia,2015,H1,Hindi,Monthly,400.0,BIHAR,PURNIA
Vanitha,Kottayam edition,BR,Rohtas,2014,H1,Hindi,Monthly,100.0,BIHAR,ROHTAS
Vanitha,Kottayam edition,BR,Rohtas,2014,H2,Hindi,Monthly,150.0,BIHAR,ROHTAS
Vanitha,Kottayam edition,BR,Rohtas,2015,H1,Hindi,Monthly,200.0,BIHAR,ROHTAS
Vanitha,Kottayam edition,BR,Saharsa,2013,H1,Hindi,Monthly,150.0,BIHAR,SAHARSA
Vanitha,Kottayam edition,BR,Saharsa,2013,H2,Hindi,Monthly,150.0,BIHAR,SAHARSA
Vanitha,Kottayam edition,BR,Saharsa,2014,H1,Hindi,Monthly,130.0,BIHAR,SAHARSA
Vanitha,Kottayam edition,BR,Samastipur,2013,H1,Hindi,Monthly,230.0,BIHAR,SAMASTIPUR
Vanitha,Kottayam edition,BR,Samastipur,2013,H2,Hindi,Monthly,230.0,BIHAR,SAMASTIPUR
Vanitha,Kottayam edition,BR,Samastipur,2014,H1,Hindi,Monthly,240.0,BIHAR,SAMASTIPUR
Vanitha,Kottayam edition,BR,Samastipur,2014,H2,Hindi,Monthly,240.0,BIHAR,SAMASTIPUR
Vanitha,Kottayam edition,BR,Samastipur,2015,H1,Hindi,Monthly,200.0,BIHAR,SAMASTIPUR
Vanitha,Kottayam edition,BR,Saran,2013,H1,Hindi,Monthly,300.0,BIHAR,SARAN
Vanitha,Kottayam edition,BR,Saran,2013,H2,Hindi,Monthly,400.0,BIHAR,SARAN
Vanitha,Kottayam edition,BR,Sitamarhi,2013,H2,Hindi,Monthly,1057.0,BIHAR,SITAMARHI
Vanitha,Kottayam edition,BR,Sitamarhi,2014,H1,Hindi,Monthly,160.0,BIHAR,SITAMARHI
Vanitha,Kottayam edition,BR,Siwan,2013,H1,Hindi,Monthly,400.0,BIHAR,SIWAN
Vanitha,Kottayam edition,BR,Siwan,2013,H2,Hindi,Monthly,350.0,BIHAR,SIWAN
Vanitha,Kottayam edition,BR,Siwan,2014,H1,Hindi,Monthly,350.0,BIHAR,SIWAN
Vanitha,Kottayam edition,BR,Siwan,2014,H2,Hindi,Monthly,280.0,BIHAR,SIWAN
Vanitha,Kottayam edition,BR,Siwan,2015,H1,Hindi,Monthly,160.0,BIHAR,SIWAN
Vanitha,Kottayam edition,BR,Vaishali,2013,H1,Hindi,Monthly,614.0,BIHAR,VAISHALI
Vanitha,Kottayam edition,BR,Vaishali,2013,H2,Hindi,Monthly,280.0,BIHAR,VAISHALI
Vanitha,Kottayam edition,BR,Vaishali,2014,H1,Hindi,Monthly,260.0,BIHAR,VAISHALI
Vanitha,Kottayam edition,BR,Vaishali,2014,H2,Hindi,Monthly,220.0,BIHAR,VAISHALI
Vanitha,Kottayam edition,BR,Vaishali,2015,H1,Hindi,Monthly,160.0,BIHAR,VAISHALI
Vanitha,Kottayam edition,CH,Chandigarh,2013,H1,Hindi,Monthly,3258.0,CHANDIGARH,CHANDIGARH
Vanitha,Kottayam edition,CH,Chandigarh,2013,H2,Hindi,Monthly,3319.0,CHANDIGARH,CHANDIGARH
Vanitha,Kottayam edition,CH,Chandigarh,2014,H1,Hindi,Monthly,2312.0,CHANDIGARH,CHANDIGARH
Vanitha,Kottayam edition,CH,Chandigarh,2014,H2,Hindi,Monthly,2425.0,CHANDIGARH,CHANDIGARH
Vanitha,Kottayam edition,CH,Chandigarh,2015,H1,Hindi,Monthly,2190.0,CHANDIGARH,CHANDIGARH
Vanitha,Kottayam edition,CT,Bilaspur,2013,H1,Hindi,Monthly,910.0,CHHATTISGARH,BILASPUR
Vanitha,Kottayam edition,CT,Bilaspur,2013,H2,Hindi,Monthly,820.0,CHHATTISGARH,BILASPUR
Vanitha,Kottayam edition,CT,Bilaspur,2014,H1,Hindi,Monthly,440.0,CHHATTISGARH,BILASPUR
Vanitha,Kottayam edition,CT,Bilaspur,2014,H2,Hindi,Monthly,440.0,CHHATTISGARH,BILASPUR
Vanitha,Kottayam edition,CT,Bilaspur,2015,H1,Hindi,Monthly,720.0,CHHATTISGARH,BILASPUR
Vanitha,Kottayam edition,CT,Durg,2013,H1,Hindi,Monthly,385.0,CHHATTISGARH,DURG
Vanitha,Kottayam edition,CT,Durg,2013,H1,Malayalam,Fortnightly,393.0,CHHATTISGARH,DURG
Vanitha,Kottayam edition,CT,Durg,2013,H2,Hindi,Monthly,440.0,CHHATTISGARH,DURG
Vanitha,Kottayam edition,CT,Durg,2013,H2,Malayalam,Fortnightly,390.0,CHHATTISGARH,DURG
Vanitha,Kottayam edition,CT,Durg,2014,H1,Hindi,Monthly,420.0,CHHATTISGARH,DURG
Vanitha,Kottayam edition,CT,Durg,2014,H1,Malayalam,Fortnightly,393.0,CHHATTISGARH,DURG
Vanitha,Kottayam edition,CT,Durg,2014,H2,Hindi,Monthly,300.0,CHHATTISGARH,DURG
Vanitha,Kottayam edition,CT,Durg,2014,H2,Malayalam,Fortnightly,385.0,CHHATTISGARH,DURG
Vanitha,Kottayam edition,CT,Durg,2015,H1,Hindi,Monthly,455.0,CHHATTISGARH,DURG
Vanitha,Kottayam edition,CT,Durg,2015,H1,Malayalam,Fortnightly,361.0,CHHATTISGARH,DURG
Vanitha,Kottayam edition,CT,Korba,2013,H1,Hindi,Monthly,130.0,CHHATTISGARH,KORBA
Vanitha,Kottayam edition,CT,Korba,2013,H2,Hindi,Monthly,140.0,CHHATTISGARH,KORBA
Vanitha,Kottayam edition,CT,Korba,2014,H1,Hindi,Monthly,130.0,CHHATTISGARH,KORBA
Vanitha,Kottayam edition,CT,Korba,2014,H2,Hindi,Monthly,100.0,CHHATTISGARH,KORBA
Vanitha,Kottayam edition,CT,Korba,2015,H1,Hindi,Monthly,100.0,CHHATTISGARH,KORBA
Vanitha,Kottayam edition,CT,Other Districts,2013,H1,Hindi,Monthly,162.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Other Districts,2013,H1,Malayalam,Fortnightly,342.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Other Districts,2013,H2,Hindi,Monthly,514.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Other Districts,2013,H2,Malayalam,Fortnightly,320.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Other Districts,2014,H1,Hindi,Monthly,326.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Other Districts,2014,H1,Malayalam,Fortnightly,310.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Other Districts,2014,H2,Hindi,Monthly,491.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Other Districts,2014,H2,Malayalam,Fortnightly,266.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Other Districts,2015,H1,Hindi,Monthly,39.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Other Districts,2015,H1,Malayalam,Fortnightly,247.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Raigarh,2013,H1,Hindi,Monthly,100.0,CHHATTISGARH,RAIGARH
Vanitha,Kottayam edition,CT,Raigarh,2013,H2,Hindi,Monthly,120.0,CHHATTISGARH,RAIGARH
Vanitha,Kottayam edition,CT,Raipur,2013,H1,Hindi,Monthly,966.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Raipur,2013,H2,Hindi,Monthly,1110.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Raipur,2014,H1,Hindi,Monthly,870.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Raipur,2014,H2,Hindi,Monthly,870.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,CT,Raipur,2015,H1,Hindi,Monthly,930.0,CHHATTISGARH,RAIPUR
Vanitha,Kottayam edition,DL,New Delhi,2013,H1,Hindi,Monthly,30252.0,DELHI,NEW DELHI
Vanitha,Kottayam edition,DL,New Delhi,2013,H1,Malayalam,Fortnightly,6995.0,DELHI,NEW DELHI
Vanitha,Kottayam edition,DL,New Delhi,2013,H2,Hindi,Monthly,32036.0,DELHI,NEW DELHI
Vanitha,Kottayam edition,DL,New Delhi,2013,H2,Malayalam,Fortnightly,6709.0,DELHI,NEW DELHI
Vanitha,Kottayam edition,DL,New Delhi,2014,H1,Hindi,Monthly,29195.0,DELHI,NEW DELHI
Vanitha,Kottayam edition,DL,New Delhi,2014,H1,Malayalam,Fortnightly,6785.0,DELHI,NEW DELHI
Vanitha,Kottayam edition,DL,New Delhi,2014,H2,Hindi,Monthly,30232.0,DELHI,NEW DELHI
Vanitha,Kottayam edition,DL,New Delhi,2014,H2,Malayalam,Fortnightly,6781.0,DELHI,NEW DELHI
Vanitha,Kottayam edition,DL,New Delhi,2015,H1,Hindi,Monthly,27375.0,DELHI,NEW DELHI
Vanitha,Kottayam edition,DL,New Delhi,2015,H1,Malayalam,Fortnightly,5670.0,DELHI,NEW DELHI
Vanitha,Kottayam edition,GA,North Goa,2013,H1,Hindi,Monthly,157.0,GOA,NORTH GOA
Vanitha,Kottayam edition,GA,North Goa,2013,H1,Malayalam,Fortnightly,748.0,GOA,NORTH GOA
Vanitha,Kottayam edition,GA,North Goa,2013,H2,Hindi,Monthly,154.0,GOA,NORTH GOA
Vanitha,Kottayam edition,GA,North Goa,2013,H2,Malayalam,Fortnightly,716.0,GOA,NORTH GOA
Vanitha,Kottayam edition,GA,North Goa,2014,H1,Hindi,Monthly,134.0,GOA,NORTH GOA
Vanitha,Kottayam edition,GA,North Goa,2014,H1,Malayalam,Fortnightly,690.0,GOA,NORTH GOA
Vanitha,Kottayam edition,GA,North Goa,2014,H2,Hindi,Monthly,154.0,GOA,NORTH GOA
Vanitha,Kottayam edition,GA,North Goa,2014,H2,Malayalam,Fortnightly,639.0,GOA,NORTH GOA
Vanitha,Kottayam edition,GA,North Goa,2015,H1,Hindi,Monthly,126.0,GOA,NORTH GOA
Vanitha,Kottayam edition,GA,North Goa,2015,H1,Malayalam,Fortnightly,564.0,GOA,NORTH GOA
Vanitha,Kottayam edition,GJ,Ahmadabad,2013,H1,Hindi,Monthly,1025.0,GUJARAT,AHMADABAD
Vanitha,Kottayam edition,GJ,Ahmadabad,2013,H1,Malayalam,Fortnightly,1026.0,GUJARAT,AHMADABAD
Vanitha,Kottayam edition,GJ,Ahmadabad,2013,H2,Hindi,Monthly,1025.0,GUJARAT,AHMADABAD
Vanitha,Kottayam edition,GJ,Ahmadabad,2013,H2,Malayalam,Fortnightly,1059.0,GUJARAT,AHMADABAD
Vanitha,Kottayam edition,GJ,Ahmadabad,2014,H1,Hindi,Monthly,1075.0,GUJARAT,AHMADABAD
Vanitha,Kottayam edition,GJ,Ahmadabad,2014,H1,Malayalam,Fortnightly,856.0,GUJARAT,AHMADABAD
Vanitha,Kottayam edition,GJ,Ahmadabad,2014,H2,Hindi,Monthly,1075.0,GUJARAT,AHMADABAD
Vanitha,Kottayam edition,GJ,Ahmadabad,2014,H2,Malayalam,Fortnightly,954.0,GUJARAT,AHMADABAD
Vanitha,Kottayam edition,GJ,Ahmadabad,2015,H1,Hindi,Monthly,1000.0,GUJARAT,AHMADABAD
Vanitha,Kottayam edition,GJ,Ahmadabad,2015,H1,Malayalam,Fortnightly,697.0,GUJARAT,AHMADABAD
Vanitha,Kottayam edition,GJ,Jamnagar,2013,H1,Hindi,Monthly,117.0,GUJARAT,JAMNAGAR
Vanitha,Kottayam edition,GJ,Jamnagar,2013,H2,Hindi,Monthly,117.0,GUJARAT,JAMNAGAR
Vanitha,Kottayam edition,GJ,Jamnagar,2014,H1,Hindi,Monthly,117.0,GUJARAT,JAMNAGAR
Vanitha,Kottayam edition,GJ,Jamnagar,2014,H2,Hindi,Monthly,117.0,GUJARAT,JAMNAGAR
Vanitha,Kottayam edition,GJ,Jamnagar,2015,H1,Hindi,Monthly,117.0,GUJARAT,JAMNAGAR
Vanitha,Kottayam edition,GJ,Jamnagar,2015,H1,Malayalam,Fortnightly,130.0,GUJARAT,JAMNAGAR
Vanitha,Kottayam edition,GJ,Kutch,2013,H1,Hindi,Monthly,144.0,GUJARAT,KUTCH
Vanitha,Kottayam edition,GJ,Kutch,2013,H2,Hindi,Monthly,144.0,GUJARAT,KUTCH
Vanitha,Kottayam edition,GJ,Kutch,2014,H1,Hindi,Monthly,144.0,GUJARAT,KUTCH
Vanitha,Kottayam edition,GJ,Kutch,2014,H2,Hindi,Monthly,144.0,GUJARAT,KUTCH
Vanitha,Kottayam edition,GJ,Other Districts,2013,H1,Hindi,Monthly,61.0,GUJARAT,GANDHINAGAR
Vanitha,Kottayam edition,GJ,Other Districts,2013,H1,Malayalam,Fortnightly,734.0,GUJARAT,GANDHINAGAR
Vanitha,Kottayam edition,GJ,Other Districts,2013,H2,Hindi,Monthly,157.0,GUJARAT,GANDHINAGAR
Vanitha,Kottayam edition,GJ,Other Districts,2013,H2,Malayalam,Fortnightly,776.0,GUJARAT,GANDHINAGAR
Vanitha,Kottayam edition,GJ,Other Districts,2014,H1,Hindi,Monthly,326.0,GUJARAT,GANDHINAGAR
Vanitha,Kottayam edition,GJ,Other Districts,2014,H1,Malayalam,Fortnightly,886.0,GUJARAT,GANDHINAGAR
Vanitha,Kottayam edition,GJ,Other Districts,2014,H2,Hindi,Monthly,343.0,GUJARAT,GANDHINAGAR
Vanitha,Kottayam edition,GJ,Other Districts,2014,H2,Malayalam,Fortnightly,750.0,GUJARAT,GANDHINAGAR
Vanitha,Kottayam edition,GJ,Other Districts,2015,H1,Hindi,Monthly,79.0,GUJARAT,GANDHINAGAR
Vanitha,Kottayam edition,GJ,Other Districts,2015,H1,Malayalam,Fortnightly,599.0,GUJARAT,GANDHINAGAR
Vanitha,Kottayam edition,GJ,Rajkot,2013,H1,Hindi,Monthly,184.0,GUJARAT,RAJKOT
Vanitha,Kottayam edition,GJ,Rajkot,2013,H2,Hindi,Monthly,184.0,GUJARAT,RAJKOT
Vanitha,Kottayam edition,GJ,Rajkot,2014,H1,Hindi,Monthly,190.0,GUJARAT,RAJKOT
Vanitha,Kottayam edition,GJ,Rajkot,2014,H2,Hindi,Monthly,190.0,GUJARAT,RAJKOT
Vanitha,Kottayam edition,GJ,Rajkot,2015,H1,Hindi,Monthly,190.0,GUJARAT,RAJKOT
Vanitha,Kottayam edition,GJ,Surat,2013,H1,Hindi,Monthly,405.0,GUJARAT,SURAT
Vanitha,Kottayam edition,GJ,Surat,2013,H1,Malayalam,Fortnightly,366.0,GUJARAT,SURAT
Vanitha,Kottayam edition,GJ,Surat,2013,H2,Hindi,Monthly,360.0,GUJARAT,SURAT
Vanitha,Kottayam edition,GJ,Surat,2013,H2,Malayalam,Fortnightly,358.0,GUJARAT,SURAT
Vanitha,Kottayam edition,GJ,Surat,2014,H1,Hindi,Monthly,215.0,GUJARAT,SURAT
Vanitha,Kottayam edition,GJ,Surat,2014,H1,Malayalam,Fortnightly,251.0,GUJARAT,SURAT
Vanitha,Kottayam edition,GJ,Surat,2014,H2,Hindi,Monthly,215.0,GUJARAT,SURAT
Vanitha,Kottayam edition,GJ,Surat,2014,H2,Malayalam,Fortnightly,290.0,GUJARAT,SURAT
Vanitha,Kottayam edition,GJ,Surat,2015,H1,Hindi,Monthly,340.0,GUJARAT,SURAT
Vanitha,Kottayam edition,GJ,Surat,2015,H1,Malayalam,Fortnightly,250.0,GUJARAT,SURAT
Vanitha,Kottayam edition,GJ,Vadodara,2013,H1,Hindi,Monthly,610.0,GUJARAT,VADODARA
Vanitha,Kottayam edition,GJ,Vadodara,2013,H1,Malayalam,Fortnightly,645.0,GUJARAT,VADODARA
Vanitha,Kottayam edition,GJ,Vadodara,2013,H2,Hindi,Monthly,585.0,GUJARAT,VADODARA
Vanitha,Kottayam edition,GJ,Vadodara,2013,H2,Malayalam,Fortnightly,627.0,GUJARAT,VADODARA
Vanitha,Kottayam edition,GJ,Vadodara,2014,H1,Hindi,Monthly,470.0,GUJARAT,VADODARA
Vanitha,Kottayam edition,GJ,Vadodara,2014,H1,Malayalam,Fortnightly,538.0,GUJARAT,VADODARA
Vanitha,Kottayam edition,GJ,Vadodara,2014,H2,Hindi,Monthly,555.0,GUJARAT,VADODARA
Vanitha,Kottayam edition,GJ,Vadodara,2014,H2,Malayalam,Fortnightly,503.0,GUJARAT,VADODARA
Vanitha,Kottayam edition,GJ,Vadodara,2015,H1,Hindi,Monthly,480.0,GUJARAT,VADODARA
Vanitha,Kottayam edition,GJ,Vadodara,2015,H1,Malayalam,Fortnightly,393.0,GUJARAT,VADODARA
Vanitha,Kottayam edition,HR,Ambala,2013,H1,Hindi,Monthly,500.0,HARYANA,AMBALA
Vanitha,Kottayam edition,HR,Ambala,2013,H2,Hindi,Monthly,500.0,HARYANA,AMBALA
Vanitha,Kottayam edition,HR,Ambala,2014,H1,Hindi,Monthly,500.0,HARYANA,AMBALA
Vanitha,Kottayam edition,HR,Ambala,2014,H2,Hindi,Monthly,500.0,HARYANA,AMBALA
Vanitha,Kottayam edition,HR,Ambala,2015,H1,Hindi,Monthly,450.0,HARYANA,AMBALA
Vanitha,Kottayam edition,HR,Faridabad,2014,H1,Hindi,Monthly,200.0,HARYANA,FARIDABAD
Vanitha,Kottayam edition,HR,Faridabad,2014,H2,Hindi,Monthly,200.0,HARYANA,FARIDABAD
Vanitha,Kottayam edition,HR,Gurgaon,2013,H1,Malayalam,Fortnightly,173.0,HARYANA,GURGAON
Vanitha,Kottayam edition,HR,Gurgaon,2013,H2,Malayalam,Fortnightly,169.0,HARYANA,GURGAON
Vanitha,Kottayam edition,HR,Gurgaon,2014,H1,Malayalam,Fortnightly,237.0,HARYANA,GURGAON
Vanitha,Kottayam edition,HR,Gurgaon,2014,H2,Malayalam,Fortnightly,130.0,HARYANA,GURGAON
Vanitha,Kottayam edition,HR,Gurgaon,2015,H1,Malayalam,Fortnightly,100.0,HARYANA,GURGAON
Vanitha,Kottayam edition,HR,Hisar,2013,H1,Hindi,Monthly,210.0,HARYANA,HISAR
Vanitha,Kottayam edition,HR,Hisar,2013,H2,Hindi,Monthly,230.0,HARYANA,HISAR
Vanitha,Kottayam edition,HR,Hisar,2014,H1,Hindi,Monthly,200.0,HARYANA,HISAR
Vanitha,Kottayam edition,HR,Hisar,2014,H2,Hindi,Monthly,200.0,HARYANA,HISAR
Vanitha,Kottayam edition,HR,Hisar,2015,H1,Hindi,Monthly,160.0,HARYANA,HISAR
Vanitha,Kottayam edition,HR,Karnal,2013,H1,Hindi,Monthly,360.0,HARYANA,KARNAL
Vanitha,Kottayam edition,HR,Karnal,2013,H2,Hindi,Monthly,260.0,HARYANA,KARNAL
Vanitha,Kottayam edition,HR,Karnal,2014,H1,Hindi,Monthly,200.0,HARYANA,KARNAL
Vanitha,Kottayam edition,HR,Karnal,2014,H2,Hindi,Monthly,200.0,HARYANA,KARNAL
Vanitha,Kottayam edition,HR,Karnal,2015,H1,Hindi,Monthly,250.0,HARYANA,KARNAL
Vanitha,Kottayam edition,HR,Other Districts,2013,H1,Hindi,Monthly,175.0,HARYANA,PANIPAT
Vanitha,Kottayam edition,HR,Other Districts,2013,H1,Malayalam,Fortnightly,95.0,HARYANA,PANIPAT
Vanitha,Kottayam edition,HR,Other Districts,2013,H2,Hindi,Monthly,278.0,HARYANA,PANIPAT
Vanitha,Kottayam edition,HR,Other Districts,2013,H2,Malayalam,Fortnightly,90.0,HARYANA,PANIPAT
Vanitha,Kottayam edition,HR,Other Districts,2014,H1,Hindi,Monthly,221.0,HARYANA,PANIPAT
Vanitha,Kottayam edition,HR,Other Districts,2014,H1,Malayalam,Fortnightly,124.0,HARYANA,PANIPAT
Vanitha,Kottayam edition,HR,Other Districts,2014,H2,Hindi,Monthly,292.0,HARYANA,PANIPAT
